"id","type_id","project_id","subject","description","due_date","category_id","status_id","assigned_to_id","priority_id","version_id","author_id","lock_version","done_ratio","estimated_hours","created_at","updated_at","start_date","responsible_id","budget_id","position","story_points","remaining_hours","derived_estimated_hours","schedule_manually","parent_id","duration","ignore_non_working_days"
"60","9","3","Aplicar propostas a serem produzidas pela Comissão de Ambiente Propício no campus.","**Indicadores:**

*   Número de ações realizadas (reuniões, capacitações, encaminhamentos, ...).

**Fonte de informação:**

*   Registro das ações realizadas.

**Responsável:**

*   Presidência da Comissão de Ambiente Propício.

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-table--cell""><ul class=""op-uc-list""><li class=""op-uc-list--item"">Capacitação para encaminhamentos de situações de assédio na Universidade, com a Professora Dra. Candida Leopoldino (24/08 e 02/09) - SEI <a class=""op-uc-link"" href=""https://sei.utfpr.edu.br/sei/controlador.php?acao=procedimento_trabalhar&amp;id_procedimento=3178239"">23064.039580/2022-08</a>.</li><li class=""op-uc-list--item"">Reunião Comissão Ambiente Propício dia 21/09. Pauta: Avaliação da capacitação com a Profa. Dra. Candida Leopoldino.</li></ul></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"11","7",NULL,"8",NULL,"5",8,15,NULL,"2022-10-20 16:56:28.422566-03","2022-10-24 11:05:22.577509-03",NULL,"20",NULL,1,NULL,NULL,NULL,False,"59",NULL,False
"119","9","3","Realizar reuniões periódicas dos NDEs para a elaboração do PPC.","**Indicadores:**

*   Número de reuniões.

**Fonte de informação:**

*   Convite/convocação/registro das reuniões.

**Responsável:**

*   Coordenadores de cursos de graduação/Presidentes de comissões de elaboração de PPCs.

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-table--cell""><ul class=""op-uc-list""><li class=""op-uc-list--item"">COENC (16/09).</li></ul></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"3","7",NULL,"8",NULL,"5",6,9,NULL,"2022-10-21 17:03:59.356278-03","2022-10-24 09:44:12.455468-03",NULL,"18",NULL,1,NULL,NULL,NULL,False,"39",NULL,False
"157","9","3","Publicar periodicamente edital de apoio às publicações científicas qualificadas.","**Indicadores:**

*   Publicação de edital.
*   Número de publicações apoiadas.

**Fonte de informação:**

*   Publicação dos editais.

**Responsável:**

*   DIRPPG

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-table--cell""><ul class=""op-uc-list""><li class=""op-uc-list--item"">Edital de 2022 publicado (<a class=""op-uc-link"" href=""https://www.google.com/url?q=https://portal.utfpr.edu.br/editais/pesquisa-e-pos-graduacao/patobranco/edital-no-08-2022-dirppg-pb-programa-de-apoio-a-publicacao-cientifica-do-campus-pato-branco-papc-pb&amp;sa=D&amp;source=editors&amp;ust=1663070158799758&amp;usg=AOvVaw0OF0enO7G2i4kJFhsKvjMO"">link</a>).</li></ul></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"4","7",NULL,"8",NULL,"5",7,25,NULL,"2022-10-21 17:18:25.923426-03","2022-10-24 09:53:25.894535-03",NULL,"7",NULL,1,NULL,NULL,NULL,False,"46",NULL,False
"164","9","3","Fazer visitas às principais empresas/entidades da região, apresentando as possibilidades de cursos lato sensu para possibilidade de cursos in company.","**Indicadores:**

*   Número de visitas.

**Fonte de informação:**

*   Relatório de visitas.

**Responsável:**

*   Assessoria de Lato Sensu.

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"4","13",NULL,"8",NULL,"5",5,0,NULL,"2022-10-21 17:21:52.54684-03","2022-10-24 09:54:40.341917-03",NULL,"19",NULL,1,NULL,NULL,NULL,False,"47",NULL,False
"46","8","3","PG.11) Consolidar e expandir pesquisas do campus.","**Metas:**

*   Ampliar a interação de pesquisa entre programas de pós-graduação e grupos de pesquisa certificados pela UTFPR.
*   Realizar a divulgação de projetos de pesquisa, atingindo ao menos 10 projetos destaques. 
*   Ampliar em 10% o número de pesquisadores PQ/DT no campus. 
*   Aumentar em 50% o número de alunos e orientadores de Iniciação Científica.
*   Consolidar a destinação proporcional de recursos para a publicação de artigos científicos.",NULL,"4","7",NULL,"8",NULL,"5",4,6,NULL,"2022-10-20 16:12:11.737123-03","2022-10-24 08:46:11.654208-03",NULL,NULL,NULL,1,NULL,NULL,NULL,False,NULL,NULL,False
"123","9","3","Criar um projeto piloto de mentoria para alunos ingressantes.","**Indicadores:**

*   Criação do projeto piloto de acompanhamento da trajetória dos ingressantes.

**Fonte de informação:**

*   Relatório de instalação do projeto piloto.

**Responsável:**

*   DIRGRAD.

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"3","7",NULL,"8",NULL,"5",4,0,NULL,"2022-10-21 17:06:53.307704-03","2022-10-24 09:45:02.577799-03",NULL,"8",NULL,1,NULL,NULL,NULL,False,"40",NULL,False
"126","9","3","Realizar ações de divulgação entre os acadêmicos da graduação dos projetos de pesquisa em andamento e os previstos a iniciar na UTFPR ou instituições parceiras.","**Indicadores:**

*   Número de ações.

**Fonte de informação:**

*   Registros das ações de divulgação.

**Responsável:**

*   Assessoria de Pesquisa.

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"3","13",NULL,"8",NULL,"5",4,0,NULL,"2022-10-21 17:07:41.93971-03","2022-10-24 09:46:02.189972-03",NULL,"14",NULL,1,NULL,NULL,NULL,False,"41",NULL,False
"134","9","3","Subsidiar as coordenações de curso na estruturação da curricularização da extensão.","**Indicadores:**

*   Número de ações.

**Fonte de informação:**

*   Registro das ações de subsídio.

**Responsável:**

*   Assessoria de Extensão.

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-table--cell""><ul class=""op-uc-list""><li class=""op-uc-list--item"">Realizada oficina sobre curricularização da extensão em 09/08.</li><li class=""op-uc-list--item"">Avaliação dos PPCs nos tópicos relacionados com a extensão: Eng. Cart., COADS, COQUI, COEME, COECI e COELT.</li></ul></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"3","7",NULL,"8",NULL,"5",6,25,NULL,"2022-10-21 17:09:22.270562-03","2022-10-24 09:48:05.495526-03",NULL,"15",NULL,1,NULL,NULL,NULL,False,"42",NULL,False
"140","9","3","Promover rodas de conversa dos alunos da graduação com professores que estão a realizar projetos de extensão vinculados à graduação.","**Indicadores:**

*   Número de rodas de conversa.
*   Número de participantes.

**Fonte de informação:**

*   Convite/convocação/registro das rodas de conversa.

**Responsável:**

*   Assessoria de Extensão/Coordenadores de cursos de graduação (PRAEXTs).

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"3","13",NULL,"8",NULL,"5",5,0,NULL,"2022-10-21 17:10:34.027768-03","2022-10-24 09:48:46.128466-03",NULL,"15",NULL,1,NULL,NULL,NULL,False,"42",NULL,False
"143","9","3","Reunir os pesquisadores com potencial para a submissão de projetos para incentivar e dar sugestões de como proceder com o edital PQ.","**Indicadores:**

*   Número de projetos submetidos.
*   Número de ações de apoio.

**Fonte de informação:**

*   Convite/convocação/registro de reuniões.

**Responsável:**

*   Assessoria de Pesquisa.

<figure class=""table op-uc-figure_align-center op-uc-figure""><table class=""op-uc-table""><thead class=""op-uc-table--head""><tr class=""op-uc-table--row""><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"" style=""width:200px;"">Mês</th><th class=""op-uc-p op-uc-table--cell op-uc-table--cell_head"">Valor aferido</th></tr></thead><tbody><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Setembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Outubro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Novembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Dezembro/2022</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Janeiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Fevereiro/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Março/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Abril/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Maio/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Junho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr><tr class=""op-uc-table--row""><td class=""op-uc-p op-uc-table--cell"" style=""width:200px;"">Julho/2023</td><td class=""op-uc-p op-uc-table--cell""></td></tr></tbody></table></figure>",NULL,"4","7",NULL,"8",NULL,"5",5,0,NULL,"2022-10-21 17:15:15.08991-03","2022-10-24 09:49:18.622117-03",NULL,"14",NULL,1,NULL,NULL,NULL,False,"43",NULL,False
